,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Services.PhoneService,Services.MultipleLines,Services.InternetService,Services.OnlineSecurity,Services.OnlineBackup,Services.DeviceProtection,Services.TechSupport,Services.StreamingTV,Services.StreamingMovies,predict
19770,id28130,Female,1,No,No,49.7697588688,Month-to-month,['Yes'],Bank transfer (automatic),81.4466428925,2018.4,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,0.0
19771,id28131,Female,1,No,No,5.0008437475,One year,['No'],Electronic check,69.1864824247,5681.1,Yes,Yes,No,No,No internet service,No,No internet service,No,No,0.0
19772,id28132,Male,0,No,Yes,44.5565340896,Month-to-month,['No'],Bank transfer (automatic),96.3536370817,633.4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,0.0
19773,id28133,Female,0,No,Yes,46.1905796764,Month-to-month,['Yes'],Credit card (automatic),56.2723844029,4018.55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,0.0
19774,id28134,Female,0,Yes,No,35.3441597833,Two year,['Yes'],Bank transfer (automatic),66.6454570233,4263.4,Yes,No,No,No,Yes,No internet service,No internet service,Yes,No,0.0
19775,id28137,Female,1,Yes,Yes,40.5221587233,Month-to-month,['Yes'],Credit card (automatic),80.2161211564,2857.6,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,0.0
19776,id28138,Female,0,Yes,No,24.5214036683,Month-to-month,['Yes'],Electronic check,69.3812249624,6840.95,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,0.0
19777,id28139,Female,1,Yes,No,46.6370487401,One year,['Yes'],Bank transfer (automatic),59.926142749,5436.45,Yes,No,No,No internet service,No,No,Yes,Yes,No,0.0
19778,id28140,Female,0,Yes,No,39.8284450261,Two year,['No'],Electronic check,81.4497133403,701.05,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,0.0
19779,id28141,Female,0,Yes,No,30.9741468159,Month-to-month,['Yes'],Mailed check,66.7830390593,168.2,Yes,No,No,No internet service,Yes,No,Yes,Yes,No,0.0
19780,id28142,Male,1,Yes,No,61.745842917,Month-to-month,['Yes'],Electronic check,40.7689908345,5602.25,No,No,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,0.0
19781,id28143,Female,1,Yes,Yes,40.9925992605,Month-to-month,['No'],Mailed check,74.2494038315,3965.05,Yes,Yes,No,No internet service,No,No,No,No,Yes,0.0
19782,id28144,Male,0,Yes,Yes,36.4076430602,Month-to-month,['No'],Credit card (automatic),69.5371633872,1337.45,Yes,Yes,No,No,No,No internet service,Yes,No,No,0.0
19783,id28145,Female,0,Yes,Yes,33.355976643,Month-to-month,['No'],Electronic check,72.8923499581,6751.35,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,0.0
19784,id28146,Male,0,No,No,20.530598015,Month-to-month,['Yes'],Electronic check,84.0357918985,818.45,Yes,No,DSL,No internet service,No,No,Yes,No,No,0.0
19785,id28147,Male,0,No,No,42.1749017445,Month-to-month,['No'],Credit card (automatic),64.4319199174,1336.35,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0.0
19786,id28148,Male,0,Yes,No,32.316216054,One year,['No'],Credit card (automatic),68.0427828602,6392.85,Yes,No,No,No,No,Yes,No,No,No,0.0
19787,id28150,Male,0,Yes,Yes,61.5886653492,Month-to-month,['No'],Mailed check,97.9240944424,1108.6,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,0.0
19788,id28151,Male,0,Yes,Yes,20.2617634889,Month-to-month,['Yes'],Bank transfer (automatic),66.1694874474,1958.45,Yes,No phone service,DSL,No,No,No,Yes,No,No internet service,0.0
19789,id28153,Male,0,Yes,Yes,15.868501198,Month-to-month,['No'],Bank transfer (automatic),40.3816249581,1641.3,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,0.0
19790,id28154,Female,0,No,No,30.6857370264,Month-to-month,['Yes'],Credit card (automatic),67.1952216518,146.05,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,0.0
19791,id28155,Male,1,No,No,15.297942403,Month-to-month,['No'],Mailed check,55.4760104281,3704.15,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No,0.0
19792,id28156,Male,0,Yes,No,15.7747045009,Two year,['Yes'],Electronic check,54.5630399513,7774.05,Yes,Yes,No,No,No,No,Yes,No,No,0.0
19793,id28157,Female,0,No,No,19.254947303,One year,['Yes'],Electronic check,62.7618726391,2193.65,Yes,No,No,Yes,Yes,No,No,No,No internet service,0.0
19794,id28158,Female,0,No,Yes,27.0243172674,Month-to-month,['Yes'],Credit card (automatic),59.9957167327,1937.4,Yes,No,No,Yes,Yes,No internet service,No,Yes,No,0.0
19795,id28159,Male,0,Yes,No,37.9082415522,Month-to-month,['No'],Bank transfer (automatic),57.4545893852,5500.6,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,0.0
19796,id28161,Male,0,Yes,No,35.0062199464,Month-to-month,['No'],Electronic check,79.9916559068,59.75,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,0.0
19797,id28162,Male,0,No,No,31.2093605414,Month-to-month,['No'],Electronic check,44.4399876746,6982.5,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,0.0
19798,id28163,Female,0,Yes,No,43.9859679466,Month-to-month,['No'],Electronic check,69.5343954934,4543.95,No,No phone service,No,No,No,No,No,Yes,Yes,0.0
19799,id28164,Male,0,Yes,No,31.565236812,Two year,['No'],Bank transfer (automatic),49.3300319026,7849.85,No,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,0.0
19800,id28165,Female,1,No,No,30.5541709316,One year,['Yes'],Electronic check,41.9502291402,39.25,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,0.0
19801,id28166,Female,1,Yes,No,29.1309045369,Month-to-month,['Yes'],Electronic check,79.0566565159,5980.75,Yes,No,DSL,No,No,No,No,No internet service,Yes,0.0
19802,id28167,Female,0,No,Yes,41.4815765003,One year,['Yes'],Bank transfer (automatic),95.668658648,3580.95,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,0.0
19803,id28168,Male,0,No,No,36.1044084531,One year,['Yes'],Credit card (automatic),96.2249402522,2911.8,Yes,No,DSL,No,No internet service,No,Yes,Yes,Yes,0.0
19804,id28169,Male,1,Yes,No,17.5447542944,Month-to-month,['No'],Electronic check,84.6458631676,5426.85,Yes,No,DSL,No,Yes,No,No,No,Yes,0.0
19805,id28170,Male,1,Yes,Yes,38.336036261,Two year,['Yes'],Bank transfer (automatic),67.6487187425,389.1,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,0.0
19806,id28171,Male,0,Yes,No,6.8265630923,One year,['Yes'],Electronic check,58.2929135713,3365.4,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No,0.0
19807,id28172,Female,0,Yes,No,44.0205964024,Month-to-month,['Yes'],Electronic check,49.3388313367,417.75,No,Yes,Fiber optic,No,No,No,Yes,No internet service,No internet service,0.0
19808,id28173,Female,0,No,No,21.9551257908,Month-to-month,['No'],Mailed check,59.7968080179,1132.75,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,0.0
19809,id28174,Female,0,No,No,37.6762933158,Month-to-month,['Yes'],Mailed check,65.4037856816,2894.55,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,0.0
19810,id28175,Male,0,No,No,25.469153609,Two year,['Yes'],Bank transfer (automatic),32.4982911416,6849.75,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,No,0.0
19811,id28177,Male,0,No,Yes,21.3011437848,Two year,['No'],Mailed check,67.7231829295,7849.85,Yes,No,DSL,No internet service,No internet service,No,No internet service,No internet service,No,0.0
19812,id28179,Male,0,No,Yes,47.841295116,Month-to-month,['Yes'],Electronic check,65.404435056,5794.45,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0.0
19813,id28180,Male,0,No,Yes,10.0861538466,Month-to-month,['No'],Electronic check,60.2507628788,4113.15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,0.0
19814,id28181,Male,0,Yes,No,22.1334302893,Month-to-month,['Yes'],Bank transfer (automatic),60.7308161998,7689.95,Yes,No,Fiber optic,No,Yes,No,No,No,No,0.0
19815,id28182,Female,0,Yes,Yes,19.7693809884,One year,['No'],Electronic check,69.2567748368,6697.35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,0.0
19816,id28183,Female,0,No,No,29.4665513004,Month-to-month,['No'],Bank transfer (automatic),73.3761575692,5194.05,Yes,No,No,No,Yes,Yes,No,Yes,No internet service,0.0
19817,id28184,Female,0,No,Yes,26.8611784029,One year,['No'],Credit card (automatic),73.5385116076,2515.3,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,Yes,0.0
19818,id28185,Female,0,Yes,No,45.0394508684,Two year,['No'],Electronic check,68.8187031404,4512.7,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,0.0
19819,id28186,Female,0,No,No,47.6065999168,Month-to-month,['Yes'],Mailed check,65.3201600257,108.15,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No,0.0
19820,id28188,Female,0,Yes,No,36.9176923512,Month-to-month,['Yes'],Mailed check,67.1978836678,1889.5,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,0.0
19821,id28189,Male,0,No,Yes,49.0726386897,Month-to-month,['Yes'],Electronic check,61.4360422173,1654.7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,0.0
19822,id28190,Male,1,Yes,No,42.79700124,One year,['Yes'],Bank transfer (automatic),41.9012626537,1808.7,No,No,Fiber optic,No,Yes,No,No internet service,Yes,No,0.0
19823,id28191,Male,0,Yes,No,14.8621317928,One year,['Yes'],Credit card (automatic),53.8384377906,6637.9,No,No,DSL,Yes,No,Yes,No,No,No,0.0
19824,id28192,Female,0,No,No,35.6706205825,Month-to-month,['No'],Credit card (automatic),69.7859108769,532.1,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,0.0
19825,id28193,Female,0,Yes,No,15.3774149424,One year,['Yes'],Electronic check,44.3986496963,7447.7,Yes,No,DSL,No internet service,No,No,No internet service,No,No,0.0
19826,id28194,Female,0,No,Yes,35.2990951632,One year,['Yes'],Bank transfer (automatic),59.6851060641,5997.1,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No,0.0
19827,id28195,Male,0,Yes,No,56.6094929182,Month-to-month,['No'],Electronic check,76.47208324,25.4,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,0.0
19828,id28196,Male,0,Yes,No,63.4204421443,Two year,['Yes'],Bank transfer (automatic),23.9250879013,3624.3,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,0.0
19829,id28197,Male,0,No,No,32.5725086059,Two year,['No'],Electronic check,72.5453959368,2309.55,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,0.0
19830,id28199,Female,1,Yes,No,42.3650736737,Month-to-month,['No'],Bank transfer (automatic),45.1236143907,480.75,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,0.0
19831,id28200,Male,0,No,Yes,30.7407671801,Month-to-month,['Yes'],Credit card (automatic),64.994181253,6038.55,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No internet service,0.0
19832,id28201,Male,0,No,No,30.5518918012,Two year,['Yes'],Credit card (automatic),69.049684495,235.2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No internet service,0.0
19833,id28202,Female,0,Yes,No,52.4986442959,Two year,['No'],Bank transfer (automatic),59.1533398555,6404,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,0.0
19834,id28203,Male,0,No,No,21.1136146892,Month-to-month,['Yes'],Electronic check,60.6236096012,108.95,Yes,Yes,DSL,Yes,Yes,No,No,No,No,0.0
19835,id28204,Male,0,Yes,Yes,15.6057383662,One year,['Yes'],Bank transfer (automatic),78.1120093437,3165.6,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,0.0
19836,id28205,Female,0,No,Yes,11.7973364831,Two year,['No'],Credit card (automatic),62.3049713081,4438.2,Yes,Yes,No,Yes,No internet service,No,No internet service,No,No,0.0
19837,id28206,Male,0,Yes,No,28.3835934332,Month-to-month,['Yes'],Mailed check,74.3497025191,5396.25,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,0.0
19838,id28207,Male,0,No,Yes,27.9047722588,Month-to-month,['No'],Bank transfer (automatic),80.3974334999,1597.25,No,No,Fiber optic,No,No,Yes,Yes,No,No,0.0
19839,id28208,Male,0,Yes,No,39.8587682905,One year,['No'],Bank transfer (automatic),59.1953892658,1275.7,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No,0.0
19840,id28209,Female,1,Yes,No,27.2459644984,One year,['No'],Credit card (automatic),89.8955968129,2001.5,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,0.0
19841,id28210,Female,0,No,No,42.0106577482,One year,['Yes'],Electronic check,83.6639622242,1752.55,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,0.0
19842,id28211,Male,0,Yes,No,34.5382654106,Two year,['Yes'],Electronic check,59.9218289595,1990.5,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,0.0
19843,id28212,Female,0,Yes,Yes,26.6785308817,Two year,['Yes'],Mailed check,69.7199566137,1138.8,Yes,No,DSL,No,No,No,No internet service,No,No internet service,0.0
19844,id28213,Male,0,No,Yes,41.2042245332,Two year,['Yes'],Electronic check,71.7316888151,1520.1,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,0.0
19845,id28214,Female,0,No,No,42.7516199305,One year,['Yes'],Electronic check,79.2647515263,4179.2,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,0.0
19846,id28215,Male,0,No,No,35.8382758601,Month-to-month,['No'],Mailed check,52.5123659137,3344.1,Yes,No,DSL,Yes,No,No,No,Yes,Yes,0.0
19847,id28216,Female,0,No,Yes,21.1231789514,Month-to-month,['No'],Mailed check,52.2410353099,2421.6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,0.0
19848,id28217,Female,0,No,No,36.7564238152,One year,['Yes'],Credit card (automatic),49.5494823592,1201.15,Yes,Yes,No,No,No,No,No,No internet service,Yes,0.0
19849,id28218,Male,1,No,No,51.7646406373,Month-to-month,['No'],Electronic check,70.8253765826,6325.25,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No,0.0
19850,id28219,Male,0,No,No,17.0536459596,One year,['No'],Electronic check,58.2287858122,2351.8,Yes,No,DSL,No,Yes,No,No,Yes,No,0.0
19851,id28220,Female,0,Yes,No,32.934462549,One year,['Yes'],Mailed check,70.9230843392,4599.15,Yes,No,No,No,Yes,Yes,No,No,No internet service,0.0
19852,id28221,Female,0,Yes,No,20.4045367336,Month-to-month,['Yes'],Credit card (automatic),54.9653319256,4494.65,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,0.0
19853,id28222,Male,0,Yes,No,15.1396830761,Month-to-month,['Yes'],Bank transfer (automatic),56.0215107517,164.5,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,0.0
19854,id28223,Male,0,Yes,No,64.8213680069,Two year,['Yes'],Credit card (automatic),83.0333367977,55.05,No,No phone service,DSL,Yes,Yes,Yes,No,No,No internet service,0.0
19855,id28225,Female,0,Yes,No,45.3188623511,Month-to-month,['No'],Electronic check,63.2270975545,1086.75,Yes,No,No,No internet service,Yes,No,No internet service,Yes,No internet service,0.0
19856,id28226,Male,1,Yes,No,45.38375116,Month-to-month,['No'],Electronic check,74.8946506861,580.1,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,0.0
19857,id28227,Male,1,Yes,No,12.4811755335,Month-to-month,['No'],Mailed check,99.9656460188,1067.65,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No,0.0
19858,id28228,Female,0,Yes,No,39.3316759417,Month-to-month,['Yes'],Electronic check,93.2340326773,181.65,Yes,No,No,No,No internet service,No internet service,Yes,No,No internet service,0.0
19859,id28229,Male,0,Yes,Yes,48.2233493787,Two year,['No'],Mailed check,64.25361459289999,1958.95,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,0.0
19860,id28230,Male,0,Yes,No,32.9860398879,Month-to-month,['Yes'],Electronic check,40.7967835789,830.8,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,0.0
19861,id28232,Male,0,Yes,No,15.2311923276,Month-to-month,['No'],Mailed check,44.1803690136,174.65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,0.0
19862,id28233,Female,0,No,No,55.6724865725,Month-to-month,['No'],Credit card (automatic),88.5342464428,4872.35,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,0.0
19863,id28234,Female,0,Yes,No,31.6635742395,Month-to-month,['No'],Mailed check,55.1583156116,412.5,Yes,No,DSL,Yes,No,No,No,No internet service,No,0.0
19864,id28235,Female,0,No,No,18.644173251,Month-to-month,['Yes'],Mailed check,76.7800812781,1676.95,Yes,No,DSL,No,No,Yes,No,No,Yes,0.0
19865,id28236,Female,0,Yes,Yes,54.0776630215,One year,['Yes'],Mailed check,77.4766103923,8058.85,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,0.0
19866,id28237,Male,0,No,No,11.0497201476,Month-to-month,['Yes'],Credit card (automatic),60.6849846275,3686.05,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,0.0
19867,id28238,Female,0,No,No,22.4952509672,Month-to-month,['Yes'],Electronic check,74.4234818512,6683.4,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No internet service,0.0
19868,id28239,Female,0,Yes,No,9.8582635757,One year,['No'],Credit card (automatic),62.8306045646,1864.65,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,0.0
19869,id28240,Male,0,No,No,22.2404104914,One year,['Yes'],Bank transfer (automatic),51.0770640094,24.2,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,0.0
19870,id28241,Female,0,No,No,23.2444626719,One year,['Yes'],Bank transfer (automatic),62.3196939152,20.15,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,0.0
19871,id28242,Female,0,No,No,36.2714372015,Month-to-month,['No'],Credit card (automatic),51.8234420736,157.55,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,0.0
19872,id28243,Female,0,Yes,No,45.4573870296,One year,['Yes'],Electronic check,75.622413989,740.3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,0.0
19873,id28244,Female,0,Yes,No,37.7003306773,Month-to-month,['Yes'],Bank transfer (automatic),69.8674627856,161.95,Yes,No,Fiber optic,No,No,Yes,No,No,No,0.0
19874,id28246,Male,0,Yes,No,31.1709161695,Month-to-month,['No'],Mailed check,67.5530865121,176.3,Yes,No,DSL,Yes,Yes,No,No,Yes,No,0.0
19875,id28249,Female,0,Yes,No,34.5932091642,Two year,['Yes'],Electronic check,37.3592740932,3419.5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,0.0
19876,id28250,Female,0,Yes,No,47.6761547453,Two year,['No'],Mailed check,73.9292204147,184.05,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,0.0
19877,id28251,Male,0,No,No,29.9749904465,Month-to-month,['Yes'],Bank transfer (automatic),60.6559682183,2198.9,Yes,No,No,No,Yes,No,Yes,Yes,No internet service,0.0
19878,id28252,Male,0,No,Yes,36.4909425917,Month-to-month,['Yes'],Bank transfer (automatic),36.3824547832,470.2,No,Yes,Fiber optic,No internet service,No,No,No,No internet service,No,0.0
19879,id28253,Male,0,No,Yes,9.3305893989,Two year,['Yes'],Electronic check,88.2183946293,1772.25,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,0.0
19880,id28254,Female,0,No,No,31.6758174553,Month-to-month,['No'],Mailed check,43.5347505857,1938.05,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,0.0
19881,id28255,Male,0,Yes,No,28.1956682326,Month-to-month,['No'],Electronic check,89.466517973,535.35,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,0.0
19882,id28256,Female,0,Yes,No,31.730223002,Two year,['No'],Credit card (automatic),58.6940312212,505.9,Yes,Yes,No,No internet service,Yes,No,No internet service,No,No internet service,0.0
19883,id28257,Female,0,No,No,31.9173357233,Month-to-month,['No'],Mailed check,78.9756770704,2896.4,Yes,Yes,No,No,No,No,No,No,No internet service,0.0
19884,id28258,Male,0,No,No,46.0687166976,One year,['Yes'],Mailed check,68.8460123988,1908.35,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,0.0
19885,id28259,Female,0,No,No,23.9043306744,Month-to-month,['Yes'],Electronic check,23.291425984,5680.9,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,0.0
19886,id28260,Female,0,Yes,No,46.6763008008,Two year,['No'],Mailed check,72.7277000263,958.1,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,0.0
